timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:01:22.270,0.03,1.03,-0.06,0.03,0.97,-0.09,70,124
11:01:22.283,0.03,1.0,0.0,0.03,1.0,-0.03,75,85
11:01:22.291,0.03,1.0,-0.03,0.03,0.97,-0.06,63,123
11:01:22.304,0.03,1.0,0.03,-0.03,1.03,0.03,91,126
11:01:22.311,0.03,1.03,-0.03,0.03,1.0,-0.06,70,104
11:01:22.320,0.03,1.0,0.0,0.0,1.03,-0.06,93,25
11:01:22.331,0.03,1.06,-0.03,0.06,0.97,-0.06,59,147
11:01:22.341,0.03,1.0,0.0,-0.03,1.0,-0.03,82,57
11:01:22.351,0.03,1.06,-0.03,0.03,0.94,-0.06,71,149
11:01:22.361,0.03,1.03,-0.03,0.06,1.06,-0.09,93,99
11:01:22.370,0.03,1.06,0.0,0.06,1.0,-0.09,77,181
11:01:22.382,0.03,1.0,0.0,0.03,1.06,0.0,87,120
11:01:22.391,0.03,1.03,-0.03,0.06,0.97,-0.09,71,111
11:01:22.401,0.03,1.03,0.0,0.0,1.03,-0.06,89,104
11:01:22.416,0.03,1.06,-0.03,0.06,1.0,-0.06,109,183
11:01:22.420,0.03,1.0,0.0,0.03,1.06,-0.06,98,82
11:01:22.429,0.03,1.03,-0.03,0.0,1.03,-0.12,75,116
11:01:22.439,0.03,1.03,-0.03,0.0,1.03,-0.09,93,97
11:01:22.451,0.03,1.06,-0.03,0.03,1.03,-0.06,79,183
11:01:22.459,0.03,1.0,0.0,0.03,1.03,-0.09,94,55
11:01:22.472,0.03,1.06,-0.03,0.0,0.97,-0.09,79,151
11:01:22.480,0.03,1.03,-0.03,0.03,1.0,-0.03,85,102
11:01:22.491,0.03,1.03,-0.03,0.03,1.0,-0.06,68,151
11:01:22.500,0.03,1.03,0.0,0.0,1.03,-0.03,93,95
11:01:22.511,0.03,1.03,-0.03,0.03,1.0,-0.06,72,116
11:01:22.520,0.03,1.03,0.0,0.0,1.06,-0.06,85,125
11:01:22.530,0.03,1.03,0.0,0.03,1.03,-0.06,72,103
11:01:22.541,0.0,1.03,0.0,0.03,1.0,-0.06,87,116
11:01:22.551,0.03,1.03,-0.03,0.03,1.0,-0.06,78,140
11:01:22.561,0.03,1.0,-0.03,-0.03,0.97,-0.06,91,107
11:01:22.572,0.03,1.03,0.0,0.0,0.97,-0.03,57,79
11:01:22.583,0.03,1.03,-0.03,0.03,1.0,-0.03,81,106
11:01:22.591,0.03,1.0,0.0,0.0,1.03,-0.03,77,197
11:01:22.602,0.03,1.06,-0.03,0.03,1.03,-0.06,84,85
11:01:22.611,0.0,1.03,0.0,0.0,1.03,0.0,81,68
11:01:22.621,0.03,1.06,0.0,0.0,1.0,-0.03,99,151
11:01:22.631,0.0,1.0,0.0,0.06,1.0,-0.06,60,107
11:01:22.641,0.03,1.09,0.0,0.0,0.97,-0.06,99,171
11:01:22.651,0.03,1.0,-0.03,0.0,1.0,-0.09,70,68
11:01:22.661,0.03,1.03,0.0,0.06,1.0,-0.03,91,213
11:01:22.671,0.03,1.03,-0.03,-0.03,0.94,-0.03,70,99
11:01:22.682,0.0,1.06,0.0,0.0,1.0,-0.03,91,24
11:01:22.691,0.06,1.03,0.0,0.0,1.0,0.0,85,152
11:01:22.701,0.03,1.03,-0.03,0.03,1.03,-0.03,94,175
11:01:22.717,0.0,1.0,0.0,-0.03,1.0,0.0,59,145
11:01:22.720,0.0,1.06,-0.06,0.06,1.0,-0.09,95,136
11:01:22.729,0.06,1.03,0.0,0.0,0.97,0.0,29,88
11:01:22.739,0.03,1.06,-0.03,0.03,1.0,-0.03,103,222
11:01:22.749,0.03,1.0,0.0,-0.03,1.0,-0.06,69,29
11:01:22.759,0.03,1.06,-0.03,0.03,1.03,-0.06,88,141
11:01:22.769,0.03,1.0,0.0,0.0,1.06,-0.06,75,183
11:01:22.780,0.03,1.06,0.0,0.03,1.06,-0.06,99,157
11:01:22.790,0.03,1.0,0.0,0.0,1.03,-0.06,67,82
11:01:22.800,0.0,1.06,-0.03,0.03,0.97,-0.09,87,109
11:01:22.810,0.03,1.03,0.0,0.0,0.97,-0.06,75,111
11:01:22.820,0.03,1.03,0.0,0.03,1.03,-0.06,99,171
11:01:22.830,0.03,1.0,-0.03,0.0,1.03,-0.06,59,29
11:01:22.840,0.03,1.03,0.0,0.03,1.06,-0.06,102,175
11:01:22.849,0.03,1.03,-0.03,0.0,1.0,-0.06,60,182
11:01:22.861,0.06,1.06,0.0,0.0,0.97,-0.06,104,23
11:01:22.869,0.03,0.97,-0.03,0.03,1.0,-0.03,57,124
11:01:22.880,0.03,1.06,0.0,0.03,0.97,0.03,100,160
11:01:22.892,0.03,1.03,-0.03,-0.03,0.97,-0.03,61,127
11:01:22.900,0.03,1.03,0.0,0.0,1.0,-0.06,97,158
11:01:22.911,0.03,1.03,0.0,0.03,0.97,-0.03,53,153
11:01:22.921,0.0,1.09,0.0,0.06,1.09,-0.09,104,157
11:01:22.931,0.03,1.0,-0.03,0.03,1.03,-0.09,57,94
11:01:22.940,0.03,1.03,0.03,0.0,1.0,-0.03,95,103
11:01:22.951,0.03,1.03,-0.06,0.03,0.97,-0.09,46,150
11:01:22.960,0.03,1.06,0.03,0.03,1.03,-0.03,98,154
11:01:22.970,0.03,1.03,-0.03,0.0,0.97,-0.06,63,207
11:01:22.982,0.0,1.03,0.0,0.0,1.09,-0.06,94,69
11:01:22.990,0.03,1.03,-0.03,0.06,1.0,-0.06,61,120
11:01:23.000,0.03,1.03,-0.03,0.0,1.06,-0.03,94,78
11:01:23.016,0.03,1.03,-0.03,0.06,1.03,-0.06,73,101
11:01:23.021,0.03,1.0,-0.03,0.03,1.03,0.0,86,116
11:01:23.031,0.03,1.03,-0.06,0.0,0.91,-0.09,63,125
11:01:23.040,0.03,1.0,-0.03,0.0,1.0,0.0,90,92
11:01:23.051,0.03,1.03,0.0,0.06,0.97,-0.03,56,111
11:01:23.063,0.03,1.0,-0.03,-0.03,1.0,-0.06,91,13
